NAME,DATE,ROUTE,PLOT_NUM,P_LOCATION,CL_UNCL,PITCH_NUM,GRADE_CAT,GRADE,STARS,ROUTE_TYPE,TOT_PITCH,TOT_HEIGHT,ASPECT_ORD,ASPECT_DEG,ASPECT_NORTH,ASPECT_EAST,MACRO,CANOPY_COV,T_LOCATION,SLOPE,HEIGHT_DOWN,LEDGE1_L,LEDGE1_W,LEDGE2_L,LEDGE2_W,LEDGE3_L,LEDGE3_W,LEDGE4_L,LEDGE4_W,LEDGE5_L,LEDGE5_W,LEDGE6_L,LEDGE6_W,LEDGE7_L,LEDGE7_W,LEDGE8_L,LEDGE8_W,LEDGE9_L,LEDGE9_W,CRACK1_L,CRACK1_W,CRACK1_D,CRACK2_L,CRACK2_W,CRACK2_D,CRACK3_L,CRACK3_W,CRACK3_D,POCKET1_L,POCKET1_W,POCKET1_D,,BLAFLA,BLASM,BLASQ,BLAWHT,BLBRDOT,BLGRDOT,BLKPDR,BLWHDOT,BRBLDOT,BRBLKBDR,BRBLKCRST,BRGCRUST,BRNFOL,BRNGRCRST,BRNGRFOL,BRNREIN,BRNWART,BRNYELL,BROPDR,BUBLGUM,CLAD,CLADBRS,CLADBSTK,CLADFLA,CLADPIX,CLADRC,CLADSQ,CLADSTLK,GRBBRD,GREEREIN,GREEWART,GREMED,GREPAPER,GRESMSQ,GREYBLDOT,GREYFOL,GREYPDR,GREYREIN,GRMED,GRMEDSQ,GRNCIL,GRNCRST,GRNFOL,GRNPDR,GRNSM,GRNSQB,GRNWART,GRNWDE,GRWIDE,GRYBR,GRYBRN,JETBLK,MINGREY,MINTPDR,PAPER,PNKBLA,PNKCRST,PSYCHO,PUFFHYP,RAMALI,RCKTRIPC,REDCRST,REINDEER,ROCKTRP,SHIELD,SOILCR,TANBUB,TANCUP,TEALCRST,TNYBRNCH,TOADGR,TOADSK,USNEA,WHBLDOT,WHITBUB,WHITEFOL,WHITREIN,WHPDR,YELLWART,YELPDR,Moss_2,Moss_3,Moss_4,Moss_5,Moss_6,Moss_7,Moss_8,Moss_9,Moss_10,Moss_11,Moss_12,Moss_13,Moss_14,Moss_15,Moss_16,And_rothii,Atr_angustatum,Bry_sp,Buc_venusta,Cam_tallulensis,Cer_purpureus,Dic_heteromalla,Dic_montanum,Dic_scoparium,Dic_varia,Dip_apiculatum,Dit_lineare,Dit_pusillum,Gri_pilifera,Hup_appalachiana,Leu_albidum,Leu_glaucum,Poc_juniperinum,Poh_nutans,Pol_commune,Pol_juniperinum,Pol_piliferum,Pol_strictum,Pse_elegans,Rac_heterostichum,Wei_controversa,Ace_saccharum,Agr_parennans,And_virginicus var virginicus,Bet_alleghaniensis,Car_2,Car_3,Car_4,Car_5,Car_6,Car_7,Car_umbellata,Cor_major,Den_punctilobula,Dic_accumulatum,Gal_urceolata,Graminoid_1,Hyd_petiolaris,Kal_buxifolia,Kal_latifolia,Kri_dandelion,Nys_sylvatica,Oxy_arboreum,Par_argrocoma,Pin_rigida,Rho_major,Rho_minus,Rub_allegheniensis,Sel_tortipila,Sib_tridentata,Sol_1,Sor_americana,Spo_1,Sym_1,Vac_corymbosum,Plant_1,Plant_3,Plant_4,Plant_5
PSEUDOHARDMAN_1_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,1,FACE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,2,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,8,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_1_UNCLIMBED_1,16-Jul-19,PSEUDOHARDMAN,1,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,2,11,1,10,2.5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,4,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_10_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,10,FACE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,95,14,18,2.5,8,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_1B_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,1B,BASE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
PSEUDOHARDMAN_2_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,2,FACE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,2,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,9,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_2_UNCLIMBED_1,16-Jul-19,PSEUDOHARDMAN,2,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,2,12,1,4.5,1,5,0.5,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_2B_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,2B,BASE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
PSEUDOHARDMAN_3_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,3,FACE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,95,6,39,4,4,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,2,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_3_UNCLIMBED_1,16-Jul-19,PSEUDOHARDMAN,3,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_4_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,4,FACE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,6,10,1,15,2.5,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,5,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_4_UNCLIMBED_1,16-Jul-19,PSEUDOHARDMAN,4,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,5,13,1,13,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_5_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,5,FACE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,95,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_5_UNCLIMBED_1,16-Jul-19,PSEUDOHARDMAN,5,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_6_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,6,FACE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,95,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_6_UNCLIMBED_1,16-Jul-19,PSEUDOHARDMAN,6,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5,0.5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_7_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,7,FACE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,95,11,13,1.5,8,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_7_UNCLIMBED_1,16-Jul-19,PSEUDOHARDMAN,7,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,11,16,3.5,5.5,1.5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_8_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,8,FACE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,11,25,3,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_8_UNCLIMBED_1,16-Jul-19,PSEUDOHARDMAN,8,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,100,11,12,1.5,20,1.5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEUDOHARDMAN_9_CLIMBED_1,16-Jul-19,PSEUDOHARDMAN,9,FACE,CLIMBED,1,ADVANCED,5.11a,2.8,S,1,14,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ANCHORS,0,HB,95,14,1,1,39,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,4,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLIPPIN INTO DARKNESS _1_CLIMBED_1 & 2 ,19-Jun-19,SLIPPIN INTO DARKNESS ,1,FACE,CLIMBED,1 & 2 ,EASY,5.6,2.1,T,3,40,E,155,-0.91,0.42,N/A,0,TR,110,3,5.5,4,6,1,5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLIPPIN INTO DARKNESS _1_CLIMBED_3,21-May-19,SLIPPIN INTO DARKNESS ,1,FACE,CLIMBED,3,EASY,5.6,2.1,T,3,35,E,155,-0.91,0.42,,25,TR,65,2,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLIPPIN INTO DARKNESS _10_CLIMBED_1 & 2 ,19-Jun-19,SLIPPIN INTO DARKNESS ,10,FACE,CLIMBED,1 & 2 ,EASY,5.6,2.1,T,3,40,E,155,-0.91,0.42,N/A,0,TR,95,23,10,4,18,2,3.5,3,3,1,6.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLIPPIN INTO DARKNESS _10_CLIMBED_3,21-May-19,SLIPPIN INTO DARKNESS ,10,FACE,CLIMBED,3,EASY,5.6,2.1,T,3,35,E,155,-0.91,0.42,,25,TR,60,23,29,3,9,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
